0,135 
0,379 
0,194 
0,325 
0,448 
0,150 
0,258 
0,479 
0,208 
0,023 
0,162 
0,365 
0,067 
0,008 
0,420 
0,373 
0,030 
0,323 
0,634 
0,441 
0,433 
0,148 
0,118 
0,164 
0,084 
0,265 
0,131 
0,048 
0,634 
0,441 
0,433 
0,148 
0,118 
0,164 
0,084 
0,265 
0,131 
0,048 
0,634 
0,441 
0,433 
0,148 
0,118 
0,164 
0,084 
0,265 
0,131 
0,048 
0,634 
0,441 
0,433 
0,148 
0,118 
0,164 
0,084 
0,265 
0,131 
0,048 
0,634 
0,441 
0,433 
0,148 
0,118 
0,164 
0,084 
0,265 
0,131 
0,048 
0,634 
0,441 
0,433 
0,148 
0,118 
0,164 
0,084 
0,265 
0,131 
0,048 
0,634 
0,441 
0,433 
0,148 
0,118 
0,164 
0,084 
0,265 
0,131 
0,048 
0,634 
0,441 
0,433 
0,148 
0,118 
0,164 
0,084 
0,265 
0,131 
0,048 
0,634 
0,441 
