0,884 
0,026 
0,089 
0,433 
0,656 
0,547 
0,227 
0,682 
0,873 
0,928 
0,054 
0,542 
0,951 
0,157 
0,752 
0,557 
0,642 
0,043 
0,572 
0,030 
0,963 
0,433 
0,020 
0,045 
0,196 
0,359 
0,819 
0,802 
0,547 
0,110 
0,955 
0,700 
0,101 
0,149 
0,108 
0,930 
0,011 
0,661 
0,815 
0,073 
0,943 
0,066 
0,179 
0,115 
0,400 
0,478 
0,670 
0,527 
0,619 
0,050 
0,991 
0,508 
0,257 
0,954 
0,269 
0,941 
0,631 
0,398 
0,634 
0,026 
0,983 
0,450 
0,336 
0,074 
0,183 
0,152 
0,514 
0,272 
0,869 
0,102 
0,977 
0,314 
0,418 
0,058 
0,091 
0,583 
0,406 
0,145 
0,666 
0,069 
0,971 
0,647 
0,506 
0,857 
0,372 
0,889 
0,343 
0,016 
0,729 
0,046 
0,964 
0,112 
0,604 
0,003 
0,255 
0,421 
0,232 
0,881 
0,921 
0,021 
