0,030 
0,888 
0,483 
0,477 
0,017 
0,143 
0,969 
0,644 
0,587 
0,176 
0,234 
0,389 
0,515 
0,067 
0,195 
0,840 
0,228 
0,464 
0,826 
0,355 
0,297 
0,128 
0,898 
0,250 
0,640 
0,019 
0,997 
0,369 
0,826 
0,355 
0,297 
0,128 
0,898 
0,250 
0,640 
0,019 
0,997 
0,369 
0,826 
0,355 
0,297 
0,128 
0,898 
0,250 
0,640 
0,019 
0,997 
0,369 
0,826 
0,355 
0,297 
0,128 
0,898 
0,250 
0,640 
0,019 
0,997 
0,369 
0,826 
0,355 
0,297 
0,128 
0,898 
0,250 
0,640 
0,019 
0,997 
0,369 
0,826 
0,355 
0,297 
0,128 
0,898 
0,250 
0,640 
0,019 
0,997 
0,369 
0,826 
0,355 
0,297 
0,128 
0,898 
0,250 
0,640 
0,019 
0,997 
0,369 
0,826 
0,355 
0,297 
0,128 
0,898 
0,250 
0,640 
0,019 
0,997 
0,369 
0,826 
0,355 
