0,464 
0,061 
0,291 
0,729 
0,292 
0,575 
0,714 
0,350 
0,893 
0,077 
0,641 
0,126 
0,408 
0,616 
0,017 
0,230 
0,656 
0,458 
0,739 
0,211 
0,882 
0,465 
0,655 
0,046 
0,922 
0,771 
0,165 
0,735 
0,817 
0,395 
0,504 
0,716 
0,849 
0,437 
0,856 
0,973 
0,354 
0,913 
0,901 
0,925 
0,486 
0,103 
0,037 
0,753 
0,758 
0,186 
0,934 
0,081 
0,790 
0,001 
0,654 
0,526 
0,224 
0,985 
0,145 
0,439 
0,427 
0,242 
0,913 
0,038 
0,327 
0,495 
0,413 
0,387 
0,056 
0,810 
0,691 
0,401 
0,961 
0,060 
0,829 
0,335 
0,609 
0,715 
0,036 
0,195 
0,077 
0,560 
0,842 
0,770 
0,303 
0,651 
0,818 
0,921 
0,062 
0,522 
0,425 
0,722 
0,018 
0,866 
0,805 
0,136 
0,054 
0,340 
0,296 
0,742 
0,806 
0,892 
0,018 
0,840 
