0,135 
0,388 
0,337 
0,032 
0,819 
0,014 
0,137 
0,440 
0,048 
0,172 
0,212 
0,090 
0,287 
0,181 
0,345 
0,064 
0,706 
0,371 
0,207 
0,055 
0,313 
0,489 
0,243 
0,472 
0,164 
0,124 
0,179 
0,315 
0,543 
0,727 
0,462 
0,125 
0,204 
0,039 
0,050 
0,197 
1,148 
0,268 
0,056 
0,322 
0,757 
0,639 
0,170 
0,192 
0,683 
0,292 
0,227 
0,226 
0,219 
0,151 
0,016 
0,165 
0,139 
0,501 
0,309 
0,430 
0,017 
0,190 
0,580 
0,041 
0,066 
0,936 
0,111 
0,046 
0,143 
0,680 
0,283 
0,157 
0,063 
0,621 
0,126 
0,211 
0,085 
0,204 
0,035 
0,008 
0,045 
0,127 
0,232 
0,289 
0,200 
0,009 
0,062 
0,534 
0,588 
0,057 
0,352 
0,100 
0,623 
0,131 
0,296 
0,265 
0,039 
0,054 
0,277 
0,114 
0,076 
0,075 
0,071 
0,027 
